"","geo_id","med_income_2010","med_income_2011","med_income_2012","med_income_2013","med_income_2014","med_income_2015","med_income_2016","med_income_2017","med_income_2018","med_income_2019","med_income_2020","med_income_2021","med_income_2022","med_income_2023","med_income_2024"
"1412","1400000US53077001201",34659,37865,33107,32963,34447,33852,33538,35531,42500,41507,38799,42374,47060,48971,57386
"1413","1400000US53077001202",29769,30657,33868,28710,29587,29690,31927,40238,37418,37389,45096,43889,50649,61149,62110
"1414","1400000US53077001300",31434,36094,42651,34795,34784,44417,38194,38341,38182,41306,37399,43071,48209,55147,57256
"1415","1400000US53077001400",34519,37646,34076,34891,32721,31450,33750,37809,37901,40824,58319,53583,55529,57335,56950
"1416","1400000US53077001501",32201,24338,22948,21922,23031,25182,26651,30223,30266,31280,NA,NA,NA,NA,NA
"1417","1400000US53077001502",27083,29766,29542,27095,27188,26864,30399,34219,35288,41979,44145,44215,48304,47009,49144
"1418","1400000US53077001601",66336,69638,68015,54784,56905,56781,52660,53973,56625,59453,60481,74801,97159,108478,109375
"1419","1400000US53077001602",63942,52458,56570,56648,57786,56351,58545,56989,58728,61991,71000,73750,79167,79074,82283
"1420","1400000US53077001701",56513,56585,55417,52167,52394,53500,49417,55556,60078,57868,52941,61827,66477,81328,91518
"1421","1400000US53077001702",57830,56788,60333,56887,57418,52583,51120,51778,54217,57813,80632,81035,94082,96849,99905
"1422","1400000US53077001800",46632,50475,56099,55953,56003,56858,54287,52563,49987,52072,NA,NA,NA,NA,NA
"1423","1400000US53077001901",34348,33182,34154,32935,30820,33112,31699,39273,45459,52500,57644,60900,67500,65568,72510
"1424","1400000US53077001902",36607,39121,41544,45186,40904,42234,42482,44183,47292,49036,46951,49825,53009,60163,60673
"1425","1400000US53077002001",28727,30090,28856,28834,28624,32423,35968,41229,43861,45963,NA,NA,NA,NA,NA
"1426","1400000US53077002002",39081,37391,35988,38185,40633,39356,39245,41198,39289,41340,NA,NA,NA,NA,NA
"1427","1400000US53077002101",43837,44688,55174,56667,57880,58393,57500,47543,51691,70000,90625,86701,85893,84595,79814
"1428","1400000US53077002102",35257,35238,41627,41647,45134,48833,54361,55653,58045,55914,NA,NA,NA,NA,NA
"1429","1400000US53077002200",52045,54682,51354,48625,47961,50010,52289,61750,63730,65168,NA,NA,NA,NA,NA
"1430","1400000US53077002701",40242,39561,43287,42620,39397,42988,45366,43083,48618,53869,53346,64306,67344,70536,69545
"1431","1400000US53077002801",78722,78295,78438,80250,66147,65169,71498,71239,71148,75183,69327,72167,83780,100600,106758
"1432","1400000US53077002802",67117,70478,63542,62063,66536,63194,61635,68333,70518,73801,NA,NA,NA,NA,NA
"1433","1400000US53077002900",49516,57667,51875,45238,53365,47122,50590,54888,58750,57734,58223,61192,62548,63462,63625
"1434","1400000US53077003001",44932,46223,46875,49091,57316,63060,60915,61042,63143,60417,NA,NA,NA,NA,NA
"1435","1400000US53077003002",48750,46974,49336,46250,49556,51020,58000,62860,64547,65409,67052,68312,70221,63788,78250
"1436","1400000US53077003100",62104,58971,59824,68098,64612,62141,65634,61750,61958,61848,72600,68958,84517,81782,91559
"1437","1400000US53077003200",53420,58261,55663,50387,50245,48317,50211,52193,54532,60536,64109,67961,67847,76856,77750
"1438","1400000US53077003400",63942,62672,58220,58843,62049,63750,66809,71065,68980,68769,77500,80100,86953,104489,1e+05
"1439","1400000US53077940001",45647,47192,44926,48476,48685,47790,48401,48796,50878,54904,58209,59941,63682,69336,71750
"1440","1400000US53077940002",38568,43474,43840,45781,48370,46949,46756,46995,45938,51548,51950,55789,54130,63594,54821
"1441","1400000US53077940003",53616,53611,54535,53551,47167,46096,47557,46758,47305,49688,51151,58008,64455,67135,66173
"1442","1400000US53077940004",28704,30450,31170,30725,32202,32848,34067,37280,40160,42775,NA,NA,NA,NA,NA
"1443","1400000US53077940005",29191,30269,29112,29841,27399,31250,36116,40464,40469,44786,54397,58005,65966,73667,71607
"1444","1400000US53077940006",28947,33565,35070,34034,36250,38301,39436,42264,44667,49667,51116,52394,61377,63682,63472
"1445","1400000US53001950301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39928,48083,62801,65298,58585
"1446","1400000US53001950302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58884,47663,52500,49808,65893
"1447","1400000US53001950303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50915,53665,59840,61851,75673
"1448","1400000US53005010203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59427,63271,71744,80787,83148
"1449","1400000US53005010204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27935,57917,62000,49288,66629
"1450","1400000US53005010815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90078,85539,92596,99199,99667
"1451","1400000US53005010816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82321,82649,94107,97433,104853
"1452","1400000US53005010817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117813,116442,120673,125091,121820
"1453","1400000US53005010818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109485,138873,143145,125170,132257
"1454","1400000US53005010819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130197,142596,155281,165855,190750
"1455","1400000US53005010820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62269,66397,71594,74094,76198
"1456","1400000US53005011201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39127,36639,40722,38764,42980
"1457","1400000US53005011202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27083,25976,26715,27224,29249
"1458","1400000US53005011505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68889,61080,72731,69407,78906
"1459","1400000US53005011506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99531,119205,120240,123389,117143
"1460","1400000US53005011701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59414,53355,77528,67696,68555
"1461","1400000US53005011702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56322,64835,64375,67679,87704
"1462","1400000US53005011801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61706,71250,77813,86154,72375
"1463","1400000US53005011802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58818,62500,74702,79583,86362
"1464","1400000US53007960201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65813,74808,81335,88646,86199
"1465","1400000US53007960202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58828,64097,90179,87120,89052
"1466","1400000US53007960203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58500,61719,72585,51824,64375
"1467","1400000US53007960301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63750,54091,54388,53966,74508
"1468","1400000US53007960302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59397,64512,79347,86094,87843
"1469","1400000US53007960303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50920,56250,78750,74310,74509
"1470","1400000US53007960501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69545,68482,83750,91806,112898
"1471","1400000US53007960502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90273,94421,104670,110158,112068
"1472","1400000US53007960803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42298,37940,40638,52894,56908
"1473","1400000US53007960804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58724,64459,77243,80530,74914
"1474","1400000US53007961001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58511,61048,65095,67602,70289
"1475","1400000US53007961002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35755,36003,38351,44798,49148
"1476","1400000US53007961101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43227,44792,51033,51734,83906
"1477","1400000US53007961102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63750,63688,77733,71773,83169
"1478","1400000US53007961303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66480,69318,70833,71094,66680
"1479","1400000US53007961304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73906,77632,82256,87036,91607
"1480","1400000US53009001701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56292,70391,85300,91424,85625
"1481","1400000US53009001702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63816,76875,82333,82411,93136
"1482","1400000US53009001901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95170,96107,96646,100349,100208
"1483","1400000US53009001902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63065,77059,78505,82337,80188
"1484","1400000US53009002001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45446,54559,59803,53910,58167
"1485","1400000US53009002002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59079,64270,68938,71636,78229
"1486","1400000US53009002301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42431,44697,53125,57188,78589
"1487","1400000US53009002302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65703,80214,85179,100114,96016
"1488","1400000US53009002400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52159,52955,61176,48676,64318
"1489","1400000US53011040303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103440,109444,119839,131406,127212
"1490","1400000US53011040304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127206,98860,101599,111509,122695
"1491","1400000US53011040305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86424,89244,100089,105891,114444
"1492","1400000US53011040512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106471,120704,123542,116681,129095
"1493","1400000US53011040513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105550,112480,119456,124511,126827
"1494","1400000US53011040713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119353,116356,125788,130525,122670
"1495","1400000US53011040714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54663,62981,78304,89162,90540
"1496","1400000US53011040715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102907,111000,110521,129205,131923
"1497","1400000US53011040811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102417,106714,115781,132724,144605
"1498","1400000US53011040812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100778,105755,115308,118269,122379
"1499","1400000US53011041113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48913,56408,61610,63201,67531
"1500","1400000US53011041114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44931,49406,57950,66440,67407
"1501","1400000US53011041207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56921,60445,64814,68728,72433
"1502","1400000US53011041208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74675,77049,84048,83900,97099
"1503","1400000US53011041334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118708,141576,162670,131172,130250
"1504","1400000US53011041335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97135,104618,112072,121447,121129
"1505","1400000US53011041336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51471,61583,65801,69967,69654
"1506","1400000US53011041337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65139,72482,81678,85395,83750
"1507","1400000US53011042601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63362,66477,78277,92679,88125
"1508","1400000US53011042602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53321,55316,60886,63988,65203
"1509","1400000US53015000705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51429,54207,72750,80271,87964
"1510","1400000US53015000706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62366,81188,89559,87414,83649
"1511","1400000US53015000801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91518,94680,90606,98309,99553
"1512","1400000US53015000802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78438,76833,82010,86495,88598
"1513","1400000US53015000901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72396,76941,86607,101417,101389
"1514","1400000US53015000902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69674,61351,70833,70365,63516
"1515","1400000US53015001503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92704,100850,113243,114682,109638
"1516","1400000US53015001504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55162,56141,55722,50927,63362
"1517","1400000US53015001601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91815,95226,104340,99141,100991
"1518","1400000US53015001602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95378,102380,116713,138525,141449
"1519","1400000US53015002003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63262,68059,72164,75412,82159
"1520","1400000US53015002004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83000,70234,89844,89620,96378
"1521","1400000US53015980000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31198,30592,NA,36250,31591
"1522","1400000US53017950101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55656,55677,61056,62705,67813
"1523","1400000US53017950102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49815,53417,54440,56622,59978
"1524","1400000US53021020101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48201,32168,34556,32568,41959
"1525","1400000US53021020102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55997,60880,56515,60000,71094
"1526","1400000US53021020103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66264,59394,62925,63598,69250
"1527","1400000US53021020201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35380,42716,49125,60263,63006
"1528","1400000US53021020202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40654,39046,49632,46010,45293
"1529","1400000US53021020401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48733,47351,56486,56350,46389
"1530","1400000US53021020402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44000,48125,53625,54656,55727
"1531","1400000US53021020403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56418,55543,62578,63578,65795
"1532","1400000US53021020404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24025,27596,31365,34016,40331
"1533","1400000US53021020503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91650,119688,129773,120417,147155
"1534","1400000US53021020504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64911,75389,88681,84714,91918
"1535","1400000US53021020607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104593,110615,118617,124091,148224
"1536","1400000US53021020608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78803,105453,113713,111908,109010
"1537","1400000US53021020801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70208,71442,78370,71400,61136
"1538","1400000US53021020802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71532,70625,69531,77452,90344
"1539","1400000US53025010401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79130,75104,67308,96875,91384
"1540","1400000US53025010402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70179,70714,58333,65050,66089
"1541","1400000US53025010903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50186,45620,49100,49197,52198
"1542","1400000US53025010904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62279,68030,74271,78030,85473
"1543","1400000US53025011001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62482,70329,74007,79560,82439
"1544","1400000US53025011002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73890,78365,77755,76779,80744
"1545","1400000US53025011101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88299,94605,95750,110145,105047
"1546","1400000US53025011102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30457,43125,42375,36103,45417
"1547","1400000US53025011403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49388,49756,48324,48171,47500
"1548","1400000US53025011405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51000,49740,58242,68611,56059
"1549","1400000US53025011406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86161,83091,82353,83026,85246
"1550","1400000US53027000201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47003,52255,54435,62750,58202
"1551","1400000US53027000202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49636,NA,45625,56118,66900
"1552","1400000US53027000401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77889,81492,80875,94750,94432
"1553","1400000US53027000402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56979,58684,64007,71786,69286
"1554","1400000US53027000501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65978,62440,49565,47896,58831
"1555","1400000US53027000502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51118,58795,73591,76031,93868
"1556","1400000US53027001601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53750,56601,59712,63828,67434
"1557","1400000US53027001602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44631,43950,47596,45425,48180
"1558","1400000US53029970401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66698,76867,98320,112500,112540
"1559","1400000US53029970402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67917,74964,78289,77282,82670
"1560","1400000US53029971301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83482,86883,91250,95762,88864
"1561","1400000US53029971302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81652,87788,81971,86397,87500
"1562","1400000US53031950301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70769,77019,83125,107690,107769
"1563","1400000US53031950302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70278,77227,87917,92594,94472
"1564","1400000US53031950501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50347,52587,49575,70124,73220
"1565","1400000US53031950502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67978,70852,78963,93845,95857
"1566","1400000US53031950603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50568,42348,43018,39600,50395
"1567","1400000US53031950604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52470,55484,59540,62159,75278
"1568","1400000US53033000101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57862,57004,65804,69028,69577
"1569","1400000US53033000102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66589,71476,84680,87437,89840
"1570","1400000US53033000201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80730,83570,90083,83833,88833
"1571","1400000US53033000202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103750,104167,118699,136597,138472
"1572","1400000US53033000403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37432,39470,50438,70922,65469
"1573","1400000US53033000404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33089,39818,44214,46185,45940
"1574","1400000US53033000601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81004,88406,94483,94250,100341
"1575","1400000US53033000602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79850,98305,96795,106983,116544
"1576","1400000US53033001201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47924,43228,44215,49098,49342
"1577","1400000US53033001202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72660,64274,76556,88979,96125
"1578","1400000US53033003201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98993,106750,121062,126880,131544
"1579","1400000US53033003202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125163,147272,159803,163836,175303
"1580","1400000US53033003301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116000,123833,132339,128105,131353
"1581","1400000US53033003302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137917,128158,157740,162083,153523
"1582","1400000US53033003601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76045,96622,117672,117375,111908
"1583","1400000US53033003602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83367,88958,89808,100954,110991
"1584","1400000US53033004101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250000,250000,250000,250000,250000
"1585","1400000US53033004102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156667,161875,196728,221211,240648
"1586","1400000US53033004201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154211,177644,176250,191111,195208
"1587","1400000US53033004202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132386,165257,159464,193092,190450
"1588","1400000US53033004401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135329,119313,142045,136389,120521
"1589","1400000US53033004402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51213,61328,59351,59716,53852
"1590","1400000US53033004701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75788,86065,101516,112872,102708
"1591","1400000US53033004702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103750,101897,130833,137487,118622
"1592","1400000US53033004703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105815,122412,156350,160833,166921
"1593","1400000US53033004901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105053,111374,120216,119969,123156
"1594","1400000US53033004902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122422,109697,118460,124743,121726
"1595","1400000US53033005201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64038,73333,86510,113298,100188
"1596","1400000US53033005202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38344,46830,44532,48573,49598
"1597","1400000US53033005304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22222,21042,19375,25083,17500
"1598","1400000US53033005305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21781,26417,23201,28864,24444
"1599","1400000US53033005306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36798,37833,44077,42941,43837
"1600","1400000US53033005307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35519,35684,37989,40548,42692
"1601","1400000US53033005401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126380,126131,135881,139519,146417
"1602","1400000US53033005402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98913,105882,111603,108500,115815
"1603","1400000US53033005803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110962,131385,142463,169263,172649
"1604","1400000US53033005804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77889,82289,92171,100873,104147
"1605","1400000US53033005901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110242,140036,150500,158074,150139
"1606","1400000US53033005902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154554,164828,177964,177314,182389
"1607","1400000US53033006701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131904,153387,154926,162734,129438
"1608","1400000US53033006702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113913,114222,129390,136541,131918
"1609","1400000US53033006703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98776,103393,118777,124254,129741
"1610","1400000US53033007001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55893,58088,68821,71735,73946
"1611","1400000US53033007002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63637,69613,84952,97284,110327
"1612","1400000US53033007101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107383,112258,120058,117292,122365
"1613","1400000US53033007102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91076,96154,116250,127250,129181
"1614","1400000US53033007201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95781,109335,118048,106736,101737
"1615","1400000US53033007202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148041,173264,175221,170700,174706
"1616","1400000US53033007203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130504,120000,139167,133679,137007
"1617","1400000US53033007301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86324,91232,97940,103382,145125
"1618","1400000US53033007302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120243,132978,144315,176513,205021
"1619","1400000US53033007303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107224,123095,142543,159260,164819
"1620","1400000US53033007403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74954,85260,103628,104342,106846
"1621","1400000US53033007404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100529,97794,99242,99227,94458
"1622","1400000US53033007405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55417,76250,90074,102985,98750
"1623","1400000US53033007406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52995,56801,61008,62995,73788
"1624","1400000US53033007501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67450,68798,74367,72542,84977
"1625","1400000US53033007502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63106,101375,115263,104906,109471
"1626","1400000US53033007503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62426,64609,107479,125819,93182
"1627","1400000US53033007901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81376,69510,68162,76033,75042
"1628","1400000US53033007902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80522,75074,94432,110586,115745
"1629","1400000US53033008003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103750,108111,97159,102437,127254
"1630","1400000US53033008004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168281,180086,192964,187179,178185
"1631","1400000US53033008101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83807,87820,99479,118657,111346
"1632","1400000US53033008102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101618,107250,122375,145642,157898
"1633","1400000US53033008401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85739,74622,100291,107050,96492
"1634","1400000US53033008402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71196,70989,78494,81574,85587
"1635","1400000US53033009801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136143,144688,130750,102725,100162
"1636","1400000US53033009802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93466,113370,123529,130197,125774
"1637","1400000US53033010101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63512,NA,52022,46863,50227
"1638","1400000US53033010102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134063,139407,143750,144323,120313
"1639","1400000US53033010301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102135,106250,124731,129563,150625
"1640","1400000US53033010302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104412,110538,121362,126157,125898
"1641","1400000US53033010501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94301,103409,121600,116142,113056
"1642","1400000US53033010502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106833,111769,120276,120518,124430
"1643","1400000US53033010601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127448,140133,143971,149542,144944
"1644","1400000US53033010602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100168,94470,100518,104244,108568
"1645","1400000US53033011601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136285,146519,190169,164157,168618
"1646","1400000US53033011602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110873,116842,137955,148125,156250
"1647","1400000US53033011801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93859,95938,96250,92049,98342
"1648","1400000US53033011802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50490,67143,66719,68942,NA
"1649","1400000US53033011901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125143,133498,144230,146250,119933
"1650","1400000US53033011902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99201,115917,103047,130865,142689
